C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,01/31/2020,00:00:00,REGULAR,0001694602,0001827999                                         
A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,01/31/2020,04:00:00,REGULAR,0001694619,0001827999                                         
A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,01/31/2020,08:00:00,REGULAR,0001694779,0001828042                                         
A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,01/31/2020,12:00:00,REGULAR,0001695029,0001828242                                         
A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,01/31/2020,16:00:00,REGULAR,0001695168,0001828357                                         
A049,R088,02-01-02,CORTLANDT ST,RNW,BMT,01/31/2020,20:00:00,REGULAR,0001695629,0001828503                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/25/2020,00:00:00,REGULAR,0001727727,0000275198                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/25/2020,04:00:00,REGULAR,0001727736,0000275200                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/25/2020,08:00:00,REGULAR,0001727781,0000275202                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/25/2020,12:00:00,REGULAR,0001727991,0000275222                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/25/2020,16:00:00,REGULAR,0001728221,0000275246                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/25/2020,20:00:00,REGULAR,0001728436,0000275276                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/26/2020,00:00:00,REGULAR,0001728513,0000275288                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/26/2020,04:00:00,REGULAR,0001728522,0000275291                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/26/2020,08:00:00,REGULAR,0001728563,0000275296                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/26/2020,12:00:00,REGULAR,0001728815,0000275302                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/26/2020,16:00:00,REGULAR,0001729133,0000275341                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/26/2020,20:00:00,REGULAR,0001729371,0000275357                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/27/2020,04:00:00,REGULAR,0001729376,0000275362                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/27/2020,08:00:00,REGULAR,0001729512,0000275384                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/27/2020,12:00:00,REGULAR,0001729969,0000275462                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/27/2020,16:00:00,REGULAR,0001730169,0000275486                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/27/2020,20:00:00,REGULAR,0001730999,0000275579                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/28/2020,00:00:00,REGULAR,0001731070,0000275583                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/28/2020,04:00:00,REGULAR,0001731073,0000275587                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/28/2020,08:00:00,REGULAR,0001731226,0000275603                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/28/2020,12:00:00,REGULAR,0001731650,0000275667                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/28/2020,16:00:00,REGULAR,0001731846,0000275701                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/28/2020,20:00:00,REGULAR,0001732726,0000275775                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/29/2020,00:00:00,REGULAR,0001732820,0000275780                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/29/2020,04:00:00,REGULAR,0001732820,0000275782                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/29/2020,08:00:00,REGULAR,0001732977,0000275809                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/29/2020,12:00:00,REGULAR,0001733441,0000275875                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/29/2020,16:00:00,REGULAR,0001733665,0000275898                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/29/2020,20:00:00,REGULAR,0001734548,0000275951                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/30/2020,00:00:00,REGULAR,0001734643,0000275965                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/30/2020,04:00:00,REGULAR,0001734647,0000275966                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/30/2020,08:00:00,REGULAR,0001734789,0000275992                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/30/2020,12:00:00,REGULAR,0001735273,0000276063                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/30/2020,16:00:00,REGULAR,0001735488,0000276084                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/30/2020,20:00:00,REGULAR,0001736324,0000276119                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/31/2020,00:00:00,REGULAR,0001736405,0000276131                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/31/2020,04:00:00,REGULAR,0001736409,0000276132                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/31/2020,08:00:00,REGULAR,0001736539,0000276146                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/31/2020,12:00:00,REGULAR,0001736952,0000276210                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/31/2020,16:00:00,REGULAR,0001737180,0000276235                                         
A049,R088,02-03-00,CORTLANDT ST,RNW,BMT,01/31/2020,20:00:00,REGULAR,0001737858,0000276283                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/25/2020,00:00:00,REGULAR,0001201988,0000298089                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/25/2020,04:00:00,REGULAR,0001201994,0000298090                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/25/2020,08:00:00,REGULAR,0001202026,0000298095                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/25/2020,12:00:00,REGULAR,0001202224,0000298111                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/25/2020,16:00:00,REGULAR,0001202435,0000298139                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/25/2020,20:00:00,REGULAR,0001202651,0000298163                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/26/2020,00:00:00,REGULAR,0001202732,0000298166                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/26/2020,08:00:00,REGULAR,0001202777,0000298175                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/26/2020,12:00:00,REGULAR,0001202973,0000298177                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/26/2020,16:00:00,REGULAR,0001203307,0000298198                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/26/2020,20:00:00,REGULAR,0001203534,0000298215                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/27/2020,04:00:00,REGULAR,0001203538,0000298220                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/27/2020,08:00:00,REGULAR,0001203594,0000298259                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/27/2020,12:00:00,REGULAR,0001203855,0000298443                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/27/2020,16:00:00,REGULAR,0000000106,0000000025                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/27/2020,20:00:00,REGULAR,0000000658,0000000107                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/28/2020,00:00:00,REGULAR,0000000696,0000000114                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/28/2020,04:00:00,REGULAR,0000000699,0000000114                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/28/2020,08:00:00,REGULAR,0000000762,0000000172                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/28/2020,12:00:00,REGULAR,0000000986,0000000318                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/28/2020,16:00:00,REGULAR,0000001141,0000000354                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/28/2020,20:00:00,REGULAR,0000001723,0000000426                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/29/2020,00:00:00,REGULAR,0000001785,0000000432                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/29/2020,04:00:00,REGULAR,0000001787,0000000434                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/29/2020,08:00:00,REGULAR,0000001850,0000000496                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/29/2020,12:00:00,REGULAR,0000002113,0000000652                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/29/2020,16:00:00,REGULAR,0000002275,0000000682                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/29/2020,20:00:00,REGULAR,0000002900,0000000768                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/30/2020,00:00:00,REGULAR,0000002964,0000000783                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/30/2020,04:00:00,REGULAR,0000002970,0000000783                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/30/2020,08:00:00,REGULAR,0000003019,0000000820                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/30/2020,12:00:00,REGULAR,0000003257,0000000993                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/30/2020,16:00:00,REGULAR,0000003426,0000001024                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/30/2020,20:00:00,REGULAR,0000003969,0000001111                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/31/2020,00:00:00,REGULAR,0000004036,0000001120                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/31/2020,04:00:00,REGULAR,0000004043,0000001123                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/31/2020,08:00:00,REGULAR,0000004095,0000001163                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/31/2020,12:00:00,REGULAR,0000004324,0000001288                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/31/2020,16:00:00,REGULAR,0000004498,0000001309                                         
A049,R088,02-03-01,CORTLANDT ST,RNW,BMT,01/31/2020,20:00:00,REGULAR,0000005057,0000001368                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/25/2020,00:00:00,REGULAR,0001240581,0000434245                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/25/2020,04:00:00,REGULAR,0001240590,0000434247                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/25/2020,08:00:00,REGULAR,0001240628,0000434252                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/25/2020,12:00:00,REGULAR,0001240803,0000434274                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/25/2020,16:00:00,REGULAR,0001241048,0000434305                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/25/2020,20:00:00,REGULAR,0001241305,0000434335                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/26/2020,00:00:00,REGULAR,0001241397,0000434349                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/26/2020,08:00:00,REGULAR,0001241435,0000434361                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/26/2020,12:00:00,REGULAR,0001241600,0000434374                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/26/2020,16:00:00,REGULAR,0001241933,0000434401                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/26/2020,20:00:00,REGULAR,0001242200,0000434429                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/27/2020,00:00:00,REGULAR,0001242217,0000434437                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/27/2020,04:00:00,REGULAR,0001242218,0000434438                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/27/2020,08:00:00,REGULAR,0001242259,0000434522                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/27/2020,12:00:00,REGULAR,0001242474,0000434737                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/27/2020,16:00:00,REGULAR,0001242643,0000434780                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/27/2020,20:00:00,REGULAR,0001243089,0000434866                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/28/2020,00:00:00,REGULAR,0001243136,0000434877                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/28/2020,04:00:00,REGULAR,0001243137,0000434879                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/28/2020,08:00:00,REGULAR,0001243193,0000434955                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/28/2020,12:00:00,REGULAR,0001243413,0000435140                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/28/2020,16:00:00,REGULAR,0001243545,0000435187                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/28/2020,20:00:00,REGULAR,0001244097,0000435290                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/29/2020,00:00:00,REGULAR,0001244155,0000435307                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/29/2020,04:00:00,REGULAR,0001244160,0000435307                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/29/2020,08:00:00,REGULAR,0001244208,0000435369                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/29/2020,12:00:00,REGULAR,0001244463,0000435602                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/29/2020,16:00:00,REGULAR,0001244608,0000435654                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/29/2020,20:00:00,REGULAR,0001245141,0000435800                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/30/2020,00:00:00,REGULAR,0001245193,0000435822                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/30/2020,04:00:00,REGULAR,0001245195,0000435822                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/30/2020,08:00:00,REGULAR,0001245234,0000435903                                         
A049,R088,02-03-02,CORTLANDT ST,RNW,BMT,01/30/2020,12:00:00,REGULAR,0001245434,0000436150                                         
